"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"493","jatinsapru swiggy_in Dream11 Advertisement of swiggy_in was pretty creative but there was something nostalgic a ","2019-05-29 08:28:24","FALSE","0","0","2","swiggy","banglore",FALSE
"494","Shobhaana swiggy_in SwiggyCares Same here no money is refunded ... Im sure it wont too ","2019-05-29 08:28:20","FALSE","0","0","0","swiggy","banglore",FALSE
"495","gauravkapur jatinsapru swiggy_in Dream11 The last bit of the music right...hey..yeee...yiyiya..","2019-05-29 08:26:52","FALSE","0","0","0","swiggy","banglore",FALSE
"496","gauravkapur jatinsapru swiggy_in Dream11 Same. It feels like our younger version is in that advertisement who w ","2019-05-29 08:25:49","FALSE","0","1","1","swiggy","banglore",FALSE
"497","RT Aruthamizh: satish_g swiggy_in SwiggyCares U r right bro ...many of them experiencing the same ..fraudsuperswiggy","2019-05-29 08:20:30","TRUE","2","0","1","swiggy","banglore",TRUE
"498","Placed an order on swiggy_in and paid using Google Pay. Money is deducted but where's the order? SwiggyCares ","2019-05-29 08:15:56","FALSE","0","0","0","swiggy","banglore",FALSE
"499","I've asked Amazon, Swiggy, Big Basket delivery people, if they wanted water, being a hot hot summer. They always sm ","2019-05-29 08:10:34","FALSE","0","1","2","swiggy","banglore",FALSE
"500","satish_g swiggy_in SwiggyCares U r right bro ...many of them experiencing the same ..fraudsuperswiggy","2019-05-29 08:01:04","FALSE","2","1","1","swiggy","banglore",FALSE
"501","RT satish_g: Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restaurant,being","2019-05-29 08:00:18","TRUE","11","0","1","swiggy","banglore",TRUE
"502","But these restaurants knows that a long term way to effectively counter them is by having their own alternative for ","2019-05-29 07:59:46","FALSE","0","1","1","swiggy","banglore",FALSE
"503","Many hoteliers have seen the long term threat Swiggy and other online food aggregators pose for their business. KHR ","2019-05-29 07:59:46","FALSE","3","6","-1","swiggy","banglore",FALSE
"504","hisham6889 SwiggyCares swiggy_in Its non-veg what else you can expect :-)","2019-05-29 07:53:04","FALSE","0","0","0","swiggy","banglore",FALSE
"505","RT satish_g: Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restaurant,being","2019-05-29 07:51:14","TRUE","11","0","1","swiggy","banglore",TRUE
"506","SwiggyCares swiggy_in 
Dead housefly in the Biryani - Sherif Bhai 
Absolutely disgusting ","2019-05-29 07:44:27","FALSE","0","1","-2","swiggy","banglore",FALSE
"507","JellyIvy shashanksahayy GangulyAmrita swiggy_in If only I could join  ","2019-05-29 07:30:13","FALSE","0","0","0","swiggy","banglore",FALSE
"508","RT satish_g: Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restaurant,being","2019-05-29 06:52:52","TRUE","11","0","1","swiggy","banglore",TRUE
"509","My day : 

Taking an Uber to office, ordering food from swiggy_in, sent a signed document to dad through DunzoIt ","2019-05-29 06:48:05","FALSE","3","18","0","swiggy","banglore",FALSE
"510","RT satish_g: Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restaurant,being","2019-05-29 06:26:06","TRUE","11","0","1","swiggy","banglore",TRUE
"511","RT satish_g: Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restaurant,being","2019-05-29 06:22:45","TRUE","11","0","1","swiggy","banglore",TRUE
"512","RT satish_g: Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restaurant,being","2019-05-29 06:19:31","TRUE","11","0","1","swiggy","banglore",TRUE
"513","RT satish_g: Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restaurant,being","2019-05-29 06:18:13","TRUE","11","0","1","swiggy","banglore",TRUE
"514","RT satish_g: Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restaurant,being","2019-05-29 06:17:36","TRUE","11","0","1","swiggy","banglore",TRUE
"515","RT satish_g: Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restaurant,being","2019-05-29 06:13:48","TRUE","11","0","1","swiggy","banglore",TRUE
"516","Dear swiggy_in SwiggyCares why u r charging higher for super users? Following snapshots r of order 4m same restau ","2019-05-29 06:12:06","FALSE","11","10","1","swiggy","banglore",FALSE
"517","True for India also - ","2019-05-29 05:48:03","FALSE","1","0","0","swiggy","banglore",FALSE
"518","shashanksahayy JellyIvy swiggy_in Biryani is the ONLY meal Id cheat with 
I tried Ambur biryani in Ambur, we d ","2019-05-29 05:47:55","FALSE","0","2","-1","swiggy","banglore",FALSE
"519","GangulyAmrita JellyIvy swiggy_in Haven't tried proper Ambur Biryani yet. I like Thalassery Biryani as well. So m ","2019-05-29 05:44:10","FALSE","0","2","3","swiggy","banglore",FALSE
"520","shashanksahayy JellyIvy swiggy_in BLR traffic tops the list ! ","2019-05-29 05:32:54","FALSE","0","2","1","swiggy","banglore",FALSE
"521","GangulyAmrita JellyIvy swiggy_in Biryani and common hatred towards someone/something, probably the best things to bond over. ","2019-05-29 05:31:54","FALSE","0","3","0","swiggy","banglore",FALSE
"522","They prefer cars over college. 

Zomato UberEats DunzoIt swiggy_in

","2019-05-29 05:30:14","FALSE","0","4","1","swiggy","banglore",FALSE
"523","RT AAPKARNews: Delhi Govt may provide Subsidy to ensure all 2-wheeler delivery &amp; courier services shift to Electric vehicles in near futur","2019-05-29 05:26:11","TRUE","2","0","0","swiggy","banglore",FALSE
"524","DhruvaRathod JellyIvy swiggy_in LOL for now I guess stay true to Hyd! :p","2019-05-29 05:26:04","FALSE","0","0","0","swiggy","banglore",FALSE
"525","JellyIvy shashanksahayy swiggy_in I actually took liking towards Ambur Biryani as well recently!","2019-05-29 05:25:31","FALSE","0","1","2","swiggy","banglore",FALSE
"526","shashanksahayy JellyIvy swiggy_in All Biryanis are beautiful :P","2019-05-29 05:24:35","FALSE","0","2","1","swiggy","banglore",FALSE
"527","ans_dhar JellyIvy shashanksahayy swiggy_in Damn right, taste is very subjective &amp; acquired ","2019-05-29 05:23:49","FALSE","0","1","0","swiggy","banglore",FALSE
"528","JellyIvy ans_dhar shashanksahayy swiggy_in Haha is it! I do actually like Hyd biryani quite a lot. There is a d ","2019-05-29 05:23:03","FALSE","0","1","1","swiggy","banglore",FALSE
"529","iamdipankarj swiggy_in Previously :)","2019-05-29 05:20:08","FALSE","0","1","0","swiggy","banglore",FALSE
"530","RT AAPKARNews: Delhi Govt may provide Subsidy to ensure all 2-wheeler delivery &amp; courier services shift to Electric vehicles in near futur","2019-05-29 05:13:58","TRUE","2","0","0","swiggy","banglore",TRUE
"531","Delhi Govt may provide Subsidy to ensure all 2-wheeler delivery &amp; courier services shift to Electric vehicles in ne ","2019-05-29 05:11:32","FALSE","2","0","0","swiggy","banglore",FALSE
"532","Just realised that swiggy_in 's core beliefs are why we can't seem to loose weight WeAreSwiggy swiggydesign .  ","2019-05-29 05:09:17","FALSE","0","20","-1","swiggy","banglore",FALSE
"533","PhonePeSupport Okay but am unable to contact merchant. Mentioned phone number not reachable in this case what I ca ","2019-05-29 04:48:05","FALSE","0","0","0","swiggy","banglore",FALSE
"534","Veg Curry Noodles for the mid-week tastebuds. Order: swiggy_in|ZomatoIN| WA:+91 8903520788 eatfresh eathealthy ","2019-05-29 04:22:46","FALSE","0","1","0","swiggy","banglore",FALSE
"535","karthiks swiggy_in Yeah they dont inform in advance. There is no way of knowing till the executive starts to move. Very strange","2019-05-29 03:15:34","FALSE","0","0","-2","swiggy","banglore",FALSE
"536","swiggy_in And swiggy_in if ""demand is higher than expected"" and so you decide to pool my order you should factor ","2019-05-29 02:12:19","FALSE","0","0","0","swiggy","banglore",FALSE
"537","Swiggy swiggy_in should give an option for ""uber pool"". Right now I have no control on whether mine's the only ord ","2019-05-29 02:08:56","FALSE","0","3","0","swiggy","banglore",FALSE
"538","RT sayantani_de: Worst and u guys should be sued for ur delivery boys abusing behaviour. I have the call recording will publish it .... I","2019-05-29 01:16:09","TRUE","1","0","-2","swiggy","banglore",FALSE
"539","RT sayantani_de: Hey swiggy_in SwiggyCares check this below order details the delivery guy was abusing me just now I complained by conta","2019-05-29 01:15:58","TRUE","2","0","-1","swiggy","banglore",TRUE
"540","RT itsmeswathi: Well, it had to happen.

SwiggyCares swiggy_in - you dropped the ball, didn't you? 

After waiting 45 minutes to receive","2019-05-29 01:15:48","TRUE","1","0","1","swiggy","banglore",FALSE
"541","Nithinlal84 swiggy_in SwiggyCares Wt a delivery ..","2019-05-29 01:14:45","FALSE","0","0","0","swiggy","banglore",FALSE
"542","swiggy_in SwiggyCares  I didnot get any refund from swiggy","2019-05-28 20:01:13","FALSE","0","0","1","swiggy","banglore",FALSE
"543","revz1236 RacchaRidhvik tbc_india Owned by swiggy! ","2019-05-28 20:00:56","FALSE","0","0","0","swiggy","banglore",FALSE
"544","Worst and u guys should be sued for ur delivery boys abusing behaviour. I have the call recording will publish it ","2019-05-28 18:39:00","FALSE","1","3","-2","swiggy","banglore",FALSE
"545","Hey swiggy_in SwiggyCares check this below order details the delivery guy was abusing me just now I complained by ","2019-05-28 18:37:59","FALSE","2","2","-1","swiggy","banglore",FALSE
"546","StarSportsIndia Swiggy all the way!","2019-05-28 18:18:21","FALSE","0","0","0","swiggy","banglore",TRUE
"547","Well, it had to happen.

SwiggyCares swiggy_in - you dropped the ball, didn't you? 

After waiting 45 minutes to ","2019-05-28 17:35:30","FALSE","1","2","1","swiggy","banglore",FALSE
"548","Swiggy ","2019-05-28 16:56:12","FALSE","0","2","0","swiggy","banglore",FALSE
"549","StarSportsIndia Swiggy !","2019-05-28 16:51:21","FALSE","0","1","0","swiggy","banglore",FALSE
"550","SwiggyCares I know I said I'll never order from Swiggy again, but I did. Was terrible again. Now should go to ","2019-05-28 16:32:59","FALSE","0","0","-2","swiggy","banglore",FALSE
"551","ZomatoIN hi zomato we have ordered food from chak le India restaurant Kundalahalli Bangalore but your app is confu ","2019-05-28 16:31:52","FALSE","0","0","0","swiggy","banglore",FALSE
"552","SwiggyCares swiggy_in in summary, tried to prove no issue at all. There by wasted my 4 hours. When ethics and rel ","2019-05-28 16:26:03","FALSE","0","0","-3","swiggy","banglore",FALSE
"553","StarSportsIndia Swiggy","2019-05-28 16:16:22","FALSE","0","0","0","swiggy","banglore",TRUE
"554","SwiggyCares Spoke to your customer team. He spoke ridiculous. He told refund initiated thats all. Nothing i can ex ","2019-05-28 16:03:35","FALSE","0","0","0","swiggy","banglore",FALSE
"555","zomato you are the best. swiggy one of the worst company","2019-05-28 15:59:53","FALSE","0","0","0","swiggy","banglore",FALSE
"556","StarSportsIndia Swiggy!!!!!","2019-05-28 15:59:32","FALSE","0","1","0","swiggy","banglore",FALSE
"557","SwiggyCares swiggy_in Please train you support staff . Had horrible experience  with support executive  for order ","2019-05-28 15:59:16","FALSE","0","0","1","swiggy","banglore",FALSE
"558","One of the stupid food delivery service is swiggy_in they will just cancel the order without informing after half ","2019-05-28 15:56:46","FALSE","0","0","-1","swiggy","banglore",FALSE
"559","tanvibhakta_ panda_minerva FreshMenuIndia DunzoIt amazon peakbengaluru Ordered Swiggy Takeaway 50% off  Met ","2019-05-28 15:42:38","FALSE","0","4","0","swiggy","banglore",FALSE
"560","swiggy_in  it has been 2 hours since i placed my order. Customer executive is also not responding.","2019-05-28 15:40:19","FALSE","0","0","0","swiggy","banglore",FALSE
"561","StarSportsIndia Swiggy!!!","2019-05-28 15:35:48","FALSE","0","0","0","swiggy","banglore",FALSE
"562","Required Field Recruiters for Hyderabad location
Company : Swiggy
Role : recruitments
Ctc : hike on present ctc and ","2019-05-28 14:49:11","FALSE","0","1","0","swiggy","banglore",FALSE
"563","The Now Next Later labels need to change as time progresses swiggy_in. This makes it look like my order will get d ","2019-05-28 14:45:50","FALSE","0","1","1","swiggy","banglore",FALSE
"564","swiggy_in SwiggyCares swiggy sucks Big time. Whomever ordering please check the price while in the cart and while ","2019-05-28 14:41:40","FALSE","0","0","-1","swiggy","banglore",FALSE
"565","I ordered food from swiggy . The food turned out to be stale. As the bhindi masala was completely smelling and the ","2019-05-28 13:50:23","FALSE","0","0","-2","swiggy","banglore",FALSE
"566","swiggy_in SwiggyCares got some disgusting food. Reported in swiggy chat. Customer care asked me if I wanted refun ","2019-05-28 13:08:41","FALSE","0","0","-1","swiggy","banglore",FALSE
"567","Thank you SwiggyCares swiggy_in  for the prompt customer escalation  handling ability. Issues happen but the wa ","2019-05-28 13:01:03","FALSE","0","3","1","swiggy","banglore",FALSE
"568","Step aside, Swiggy and Zomato. WhatsApp is the new way to buy and sell food in Bengaluru ","2019-05-28 11:47:08","FALSE","0","2","0","swiggy","banglore",FALSE
"569","UberEats_IND Who ever you are, let make it clear your customers support is totally useless. Like you took approx 2 ","2019-05-28 11:42:48","FALSE","0","0","2","swiggy","banglore",FALSE
"570","Last weekend, I clicked this pic where a swiggy_in  delivery guy working in a windy rain just to make sure that th ","2019-05-28 11:41:45","FALSE","0","0","0","swiggy","banglore",FALSE
"571","Thank you swiggy_in SwiggyCares for your utterly terrible service.. I ended up wasting my time on you without eve ","2019-05-28 11:34:18","FALSE","0","0","-2","swiggy","banglore",FALSE
"572","RT alokk830: I have been noticing that Swiggy has been working with the partners who don't know what human eats or would like to be treate","2019-05-28 11:16:53","TRUE","1","0","1","swiggy","banglore",FALSE
"573","swiggy_in this is called eye wash offers  .how many of them will buy fr above 1k .it's a snack Nd cake shop.com ","2019-05-28 10:55:31","FALSE","0","0","0","swiggy","banglore",FALSE
"574","GangulyAmrita JellyIvy swiggy_in Will do. Prepared for the aloo. 
I like the Boneless Chicken Biryani from Megh ","2019-05-28 10:29:09","FALSE","0","2","1","swiggy","banglore",FALSE
"575","I have been noticing that Swiggy has been working with the partners who don't know what human eats or would like to ","2019-05-28 10:24:51","FALSE","1","1","1","swiggy","banglore",FALSE
"576","See this, firstly I paid 195, it refunded back again I 195 and it was showing transaction failed at that time on th ","2019-05-28 10:00:30","FALSE","0","0","0","swiggy","banglore",FALSE
"577","swiggy_in 
First of all your customer care service is pathetic. Im unable to contact your customer care service t ","2019-05-28 09:54:56","FALSE","0","0","-2","swiggy","banglore",FALSE
"578","ankitkr0 reliancejio Paytm Flipkart Zomato swiggy_in FreshworksInc firstcheque _surgeahead I would add ","2019-05-28 09:48:55","FALSE","0","0","0","swiggy","banglore",FALSE
"579","DhruvaRathod JellyIvy swiggy_in Multiple outlets are there! ","2019-05-28 09:27:54","FALSE","0","0","0","swiggy","banglore",FALSE
"580","shashanksahayy JellyIvy swiggy_in Hyderabadi is desired, but Bengali is acquired taste! Do taste what Ivy suggested ","2019-05-28 09:22:23","FALSE","0","2","0","swiggy","banglore",FALSE
"581","Worst customer service by Swiggy ! They debit the amount from my account. Now, i don't receive any food, the amount ","2019-05-28 09:20:43","FALSE","0","0","-1","swiggy","banglore",FALSE
"582","Disappointed with the swiggy_in ,they are coming back with a template reply which has no use. SLA fail  :/ ","2019-05-28 09:16:09","FALSE","0","0","-3","swiggy","banglore",FALSE
"583","swiggy_in SwiggyCares The most irritating thing is when the customer care guys say - shall we cancel the order/sh ","2019-05-28 08:15:13","FALSE","0","0","-1","swiggy","banglore",FALSE
"584","swiggy_in SwiggyCares When I contacted help via app, the guy helplessly says the delivery partner is not picking ","2019-05-28 08:03:31","FALSE","0","0","-1","swiggy","banglore",FALSE
"585","On May 8th, I had a great experience with swiggy_in SwiggyCares where I ordered food and it was not delivered. To ","2019-05-28 08:00:38","FALSE","0","0","1","swiggy","banglore",FALSE
"586","SwiggyCares Need updates on a Swiggy XL order","2019-05-28 07:45:27","FALSE","0","0","0","swiggy","banglore",FALSE
"587","swiggy_in Pizza from pizza stop was ","2019-05-28 07:38:00","FALSE","0","0","0","swiggy","banglore",FALSE
"588","Worst experience from swiggy_in, the customer care executive is having worst attitude. No response to customer queries. Horrible people.","2019-05-28 07:37:09","FALSE","0","0","-4","swiggy","banglore",FALSE
"589","swiggy_in SwiggyCares Restaurant made a mistake and your support team is giving me token which I can't use with o ","2019-05-28 06:46:04","FALSE","0","0","0","swiggy","banglore",FALSE
"590","harshamjty SujC swiggy_in Hello ","2019-05-28 06:35:53","FALSE","0","0","0","swiggy","banglore",FALSE
"591","SwiggyCares Yes, order got cancelled but it is marked as delivered on swiggy app. Need refund asap","2019-05-28 05:30:10","FALSE","0","0","0","swiggy","banglore",FALSE
"592","SwiggyCares have been having terrible experiences with Swiggy and the customer support lately. Took you guys 20 mi ","2019-05-28 04:58:25","FALSE","0","0","0","swiggy","banglore",FALSE
"593","GangulyAmrita swiggy_in I thought you were in flipkart.","2019-05-28 04:24:29","FALSE","0","0","0","swiggy","banglore",FALSE
"594","RT PrasenjitDutta5: swiggy_in SwiggyCares Zomato foodpandaIndia if you can write halal food then also highlight that you selling beef.","2019-05-28 03:35:30","TRUE","1","0","0","swiggy","banglore",FALSE
"595","Benson09768788 swiggy_in Why no response SwiggyCares swiggy_in","2019-05-28 03:29:47","FALSE","0","0","-1","swiggy","banglore",FALSE
"596","SwiggyCares Priya, I have posted numerous complaints. The behaviour of drivers has not changed on the ground at al ","2019-05-28 02:55:14","FALSE","0","0","-1","swiggy","banglore",FALSE
"597","harshamjty When enquired with the CC today, they said i should have called within 24 hrs, we will ensure better se ","2019-05-28 02:02:35","FALSE","0","0","1","swiggy","banglore",FALSE
"598","harshamjty Hi Sriharsha, I'm a regular customer at Swiggy and recently I had placed and order for 4 juice and rece ","2019-05-28 02:00:56","FALSE","0","0","0","swiggy","banglore",FALSE
"599","SwiggyCares could you help out us here, having account locked . Please DM asap.

swiggy swiggyindia","2019-05-27 20:30:29","FALSE","0","0","0","swiggy","banglore",FALSE
"600","SwiggyCares swiggy_in bad experience.  Restaurant did not send chicken curry 1st time as well as on replacement o ","2019-05-27 19:05:56","FALSE","0","0","0","swiggy","banglore",FALSE
"601","swiggy_in today I ordered veg food but I received non veg food. Very poor service of swiggy . Today in sleeping wi ","2019-05-27 18:03:11","FALSE","0","0","-1","swiggy","banglore",FALSE
"602","swiggy_in today I ordered veg food but I received non veg food. Very poor service of swiggy. Today I am sleeping w ","2019-05-27 18:01:43","FALSE","0","0","-1","swiggy","banglore",FALSE
"603","SwiggyCares I advise to all . Don't use swiggy after 9pm.","2019-05-27 17:57:33","FALSE","0","0","0","swiggy","banglore",FALSE
"604","SwiggyCares Today I am sleeping with hungry because of swiggy.","2019-05-27 17:56:39","FALSE","0","0","0","swiggy","banglore",FALSE
"605","I will advise to all. Please don't use swiggy after 10pm","2019-05-27 17:52:58","FALSE","0","0","0","swiggy","banglore",FALSE
"606","Today night I am sleeping with hungry because of swiggy. This is my secand experience.","2019-05-27 17:52:07","FALSE","0","0","0","swiggy","banglore",FALSE
"607","SwiggyCares swiggy_in ZomatoIN zomatocare 

Look this hotel Chowpathy, Indiranagar, Blore..worst quality ","2019-05-27 17:38:23","FALSE","0","0","0","swiggy","banglore",FALSE
"608","This_is_Pranav swiggy_in SwiggyCares Omg..so enrolling ourselves as fool.wt a swiggy .wt a cheat .","2019-05-27 17:27:05","FALSE","0","0","-1","swiggy","banglore",FALSE
"609","MohiniKantMishr ndtv See you should understand: if d other team won, this guy still will not go for the job : Eve ","2019-05-27 16:55:46","FALSE","0","0","1","swiggy","banglore",FALSE
"610","milindrunning 5Earthy I run when I get to know that my food from swiggy_in has arrived.","2019-05-27 16:51:12","FALSE","0","2","0","swiggy","banglore",FALSE
"611","SwiggyCares what happens when your order is spilled and on top of that is not consumable? Well swiggy says, "" we a ","2019-05-27 16:34:38","FALSE","0","0","2","swiggy","banglore",FALSE
"612","Delicious Karaikudi  spl Briyani's &amp; variety of Tamilnadu food  Ramu Hotel  19/20 Gurudwara Road ,  Karol bagh , ","2019-05-27 15:48:33","FALSE","0","1","2","swiggy","banglore",FALSE
"613","RT Pravmaga: Savings

Saving

Sving

Svig

Swig

Swigg

Swiggy","2019-05-27 15:48:32","TRUE","26","0","0","swiggy","banglore",FALSE
"614","zomatocare Please work to improve your customer service, I had a really frustrating situation with customer care t ","2019-05-27 15:39:02","FALSE","0","0","1","swiggy","banglore",FALSE
"615","swiggy_in SwiggyCares Zomato foodpandaIndia if you can write halal food then also highlight that you selling be ","2019-05-27 15:26:16","FALSE","1","0","0","swiggy","banglore",FALSE
"616","SanjivS31870873 zomatocare UberEats swiggy_in timesofindia mirror RBI CNBCTV18Live iitdelhi iitmadras ","2019-05-27 15:10:31","FALSE","0","0","0","swiggy","banglore",FALSE
"617","SanjivS31870873 zomatocare UberEats swiggy_in timesofindia mirror RBI CNBCTV18Live iitdelhi iitmadras ","2019-05-27 15:10:04","FALSE","0","0","0","swiggy","banglore",TRUE
"618","RT ABVan: me: hi swiggy any food
swiggy: ya here
me: thx
swiggy: also here, take 73456  sms &amp; mail confirmations.
me: ok....thx?
swiggy: a","2019-05-27 14:50:31","TRUE","1","0","0","swiggy","banglore",FALSE
"619","RT ABVan: swiggy: ok pay.
paytm: where is otp?
gateway: wat is otp?
bank: why is otp? loljk here is otp dont show it to anybody
paytm: got","2019-05-27 14:50:27","TRUE","1","0","0","swiggy","banglore",FALSE
"620","RT Pravmaga: Savings

Saving

Sving

Svig

Swig

Swigg

Swiggy","2019-05-27 14:40:54","TRUE","26","0","0","swiggy","banglore",TRUE
"621","Any idea how many accidents happen due to swiggy and ola eat guys...no respect for any basic rules..","2019-05-27 14:37:59","FALSE","0","0","1","swiggy","banglore",FALSE
"622","swiggy_in 
How many times i raised concern of my Order ID 40659855260 through chat support since you guys not all ","2019-05-27 14:37:21","FALSE","0","0","0","swiggy","banglore",FALSE
"623","swiggy_in SwiggyCares WeAreSwiggy Id like to share a positive feedback for the delivery guy Munakunda who inspi ","2019-05-27 14:28:18","FALSE","0","1","2","swiggy","banglore",FALSE
"624","SanjivS31870873 zomatocare UberEats swiggy_in timesofindia mirror RBI CNBCTV18Live iitdelhi iitmadras ","2019-05-27 14:26:13","FALSE","0","0","0","swiggy","banglore",TRUE
"625","RT Pravmaga: Savings

Saving

Sving

Svig

Swig

Swigg

Swiggy","2019-05-27 13:28:57","TRUE","26","0","0","swiggy","banglore",TRUE
"626","RT bharatunnithan: Me: 'So you see, in conclusion, I crave human company but I also detest it' 

Swiggy delivery guy: 'Sir please let me g","2019-05-27 12:02:07","TRUE","40","0","-1","swiggy","banglore",FALSE
"627","WeAreSwiggy swiggy_in swiggydesign Oh no! You are totally right WeAreSwiggy !  This was my bad! Thanks for correcting this ","2019-05-27 11:47:13","FALSE","0","1","-1","swiggy","banglore",FALSE
"628","(1) It clearly shows how broken the process and  customer support is when swiggy_in takes 2 hours after ordering f ","2019-05-27 11:12:16","FALSE","0","0","1","swiggy","banglore",FALSE
"629","The best part of being here at swiggy_in is that we end up talking a lot about Biryani!","2019-05-27 11:04:07","FALSE","0","18","1","swiggy","banglore",FALSE
"630","SwiggyCares swiggy_in  what happened?  No answer yet?","2019-05-27 10:33:45","FALSE","0","0","-1","swiggy","banglore",FALSE
"631","talesfromaaroo swiggy_in This item is from swiggy_ins own cloud kitchen. So they are responsible.","2019-05-27 10:11:56","FALSE","0","0","-1","swiggy","banglore",FALSE
"632","RT bharatunnithan: Me: 'So you see, in conclusion, I crave human company but I also detest it' 

Swiggy delivery guy: 'Sir please let me g","2019-05-27 10:00:47","TRUE","40","0","-1","swiggy","banglore",TRUE
"633","RT Pravmaga: Savings

Saving

Sving

Svig

Swig

Swigg

Swiggy","2019-05-27 09:50:15","TRUE","26","0","0","swiggy","banglore",TRUE
"634","SwiggyCares NEHA I AM TELLING YOU... I AM JUST JOKING!!!!!! Swiggy is super cool...","2019-05-27 09:16:41","FALSE","0","0","2","swiggy","banglore",FALSE
"635","SwiggyCares Swiggy is just fine...I'm just shitposting as usual to farm some laughs.","2019-05-27 09:15:01","FALSE","0","2","0","swiggy","banglore",FALSE
"636","swiggy: ok pay.
paytm: where is otp?
gateway: wat is otp?
bank: why is otp? loljk here is otp dont show it to anybo ","2019-05-27 09:13:21","FALSE","1","7","0","swiggy","banglore",FALSE
"637","me: hi swiggy any food
swiggy: ya here
me: thx
swiggy: also here, take 73456  sms &amp; mail confirmations.
me: ok....t ","2019-05-27 09:01:16","FALSE","1","5","0","swiggy","banglore",FALSE
"638","RT dbsmrktng: swiggy_in Zomato UberEats Please share your Contact numbers and email id for Customers . And please mention the Quantity","2019-05-27 08:27:18","TRUE","1","0","0","swiggy","banglore",FALSE
"639","swiggy_in Zomato UberEats Please share your Contact numbers and email id for Customers . And please mention the ","2019-05-27 08:27:12","FALSE","1","1","0","swiggy","banglore",FALSE
"640","swiggy_in what a frigging nonsense. Delivery guy's location is not updating on maps. When trying to call swiggy au ","2019-05-27 08:23:22","FALSE","0","0","-2","swiggy","banglore",FALSE
"641","SaratShanmukh MalikAshok swiggy_in SwiggyCares I have never seen a swiggy vehicle follow traffic rules. They al ","2019-05-27 08:22:45","FALSE","0","0","-1","swiggy","banglore",FALSE
"642","mani4u4ever swiggy_in SwiggyCares SaiShyamG dinakaran They ll connect with restaurant to share d feedback of t ","2019-05-27 08:20:07","FALSE","0","1","0","swiggy","banglore",FALSE
"643","SwiggyCares Not in the ryt way u r selling swiggy_in SwiggyCares ..bad logic ..I feel u r forcing us to order foods(just saying )","2019-05-27 08:17:36","FALSE","0","0","-1","swiggy","banglore",FALSE
"644","SwiggyCares The response I got is in d screenshot and what I say is """"I too know it but wats d logic..so pls make ","2019-05-27 08:16:03","FALSE","0","0","0","swiggy","banglore",FALSE
"645","mani4u4ever swiggy_in SwiggyCares SaiShyamG dinakaran S s I have shared d screenshot to them and if we put swi ","2019-05-27 08:02:34","FALSE","0","1","0","swiggy","banglore",FALSE
"646","So swiggy_in labels this item as vegetarian while it contains oyster sauce. I checked with their customer service ","2019-05-27 07:53:50","FALSE","0","0","0","swiggy","banglore",FALSE
"647","RT Pravmaga: Savings

Saving

Sving

Svig

Swig

Swigg

Swiggy","2019-05-27 07:48:39","TRUE","26","0","0","swiggy","banglore",TRUE
"648","swiggy_in SwiggyCares small clarification wats d logic between a South meals which is been sold  70 cums around ","2019-05-27 07:37:53","FALSE","0","0","0","swiggy","banglore",FALSE
"649","I hope there's a plausible explanation for this route swiggy_in. ","2019-05-27 07:32:10","FALSE","0","1","0","swiggy","banglore",FALSE
"650","Unlimited leaves and Keto meals, Indonesia's Go-Jek woos India talent. gojekindonesia gojektech dunzo swiggy ","2019-05-27 07:23:47","FALSE","0","0","2","swiggy","banglore",FALSE
"651","swiggy_in  loginIssue Don't kn y u gys have lock in period of 6 months for phone no change. Even the customer car ","2019-05-27 07:01:39","FALSE","0","0","-1","swiggy","banglore",FALSE
"652","RT Pravmaga: Savings

Saving

Sving

Svig

Swig

Swigg

Swiggy","2019-05-27 06:36:49","TRUE","26","0","0","swiggy","banglore",TRUE
"653","swiggy_in please be part of the solution and not the problem, Your partner restaurants, plastic packaging is contr ","2019-05-27 06:21:49","FALSE","0","0","-1","swiggy","banglore",FALSE
"654","Though we like it or not, we have developed the habit of ordering online. Would you still order from Swiggy /zomato ","2019-05-27 06:05:19","FALSE","0","2","1","swiggy","banglore",FALSE
"655","RT Pravmaga: Savings

Saving

Sving

Svig

Swig

Swigg

Swiggy","2019-05-27 06:00:38","TRUE","26","0","0","swiggy","banglore",TRUE
"656","If this is real, Bangalore needs this BAD BurgerKing EnjoyTraffic swiggy_in ","2019-05-27 05:17:47","FALSE","0","0","-1","swiggy","banglore",FALSE
"657","Me: In those days I will go wearing lungi in a cycle with Koodai and tiffin carrier to bring parcel food.
Son: You ","2019-05-27 05:03:03","FALSE","0","3","0","swiggy","banglore",FALSE
"658","MobiKwik most of the food outlets are not in Chennai, hence not very useful. Rather you have the same offer on Swi ","2019-05-27 04:58:33","FALSE","0","1","1","swiggy","banglore",FALSE
