"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"513","Zomato zomatocare ZomatoIN Hi wanted to inform you guys that today I have faced the most horrible experience of ","2019-05-26 17:46:01","FALSE","0","0","-1","zomato","banglore",FALSE
"514","Dear zomato Zomato Kindly refund my amount Rs. 1740.06 deducted on May 2nd, 2019. No food came, amount not refunde ","2019-05-26 17:45:55","FALSE","2","7","1","zomato","banglore",FALSE
"515","23641176 faasos ZomatoIN 

Could you check my order status ??
faasos order id 23641176
Zomato order id 108367387 ","2019-05-26 17:41:57","FALSE","0","0","0","zomato","banglore",FALSE
"516","Hopeless service. Why you people are allowing restaurants to place order if there is an unavailability of the valet ","2019-05-26 17:40:22","FALSE","0","0","-1","zomato","banglore",FALSE
"517","ZomatoIN and BurgerKing shamelessly told zomato cc team that they've done their job right when they clearly messe ","2019-05-26 17:37:51","FALSE","0","0","1","zomato","banglore",FALSE
"518","ZomatoIN I would have let the matter go if your support team didn't claim the restaurant to be right and customer ","2019-05-26 17:37:47","FALSE","0","0","2","zomato","banglore",FALSE
"519","ZomatoIN  zomatocare Zomato Order  1613007864. Waited for One and half hour. Tried contacting your so called cust ","2019-05-26 17:30:10","FALSE","0","0","0","zomato","banglore",FALSE
"520","PiyushJalan93 ZomatoIN zomatocare Zomato zomatocare  asking us to catch again you can't even resolved a issue ","2019-05-26 17:16:32","FALSE","0","0","-1","zomato","banglore",FALSE
"521","RT sanjanind: Zomato
MojoPizzas
Scam 2 nearest outlet having 2 different price and discount for same pizza, 30% and 20% respectively.","2019-05-26 17:14:33","TRUE","1","0","0","zomato","banglore",FALSE
"522","Zomato ordered a McDonalds meal received under cooked soggy fries reported it response is sorry wont repeat next ","2019-05-26 17:05:11","FALSE","0","0","-1","zomato","banglore",FALSE
"523","Zomato ordered a McDonalds meal received under cooked soggy fries reported it response is sorry wont repeat next ","2019-05-26 17:05:10","FALSE","0","0","-1","zomato","banglore",TRUE
"524","I thing UberEats  is far better than Zomato  &amp; swiggy_in  is no where near to both of them","2019-05-26 17:03:04","FALSE","0","2","0","zomato","banglore",FALSE
"525","RT PiyushJalan93: Ordered at 8:43 PM from Homely Delight and they are calling me at 9:45 PM saying that chef is not available, and cancel","2019-05-26 16:48:30","TRUE","3","0","2","zomato","banglore",FALSE
"526","RT PiyushJalan93: Ordered at 8:43 PM from Homely Delight and they are calling me at 9:45 PM saying that chef is not available, and cancel","2019-05-26 16:43:13","TRUE","3","0","2","zomato","banglore",TRUE
"527","RT PiyushJalan93: Ordered at 8:43 PM from Homely Delight and they are calling me at 9:45 PM saying that chef is not available, and cancel","2019-05-26 16:42:00","TRUE","3","0","2","zomato","banglore",TRUE
"528","Ordered at 8:43 PM from Homely Delight and they are calling me at 9:45 PM saying that chef is not available, and ca ","2019-05-26 16:21:08","FALSE","3","2","2","zomato","banglore",FALSE
"529","dominos_india Never ordering again from your App. Horrible experience. No contact details of the partner, no maps ","2019-05-26 16:21:02","FALSE","0","0","-4","zomato","banglore",FALSE
"530","ZomatoIN the grill chicken that I had ordered from Zomato App has completely gone bad and even there is no bill at ","2019-05-26 15:45:41","FALSE","0","0","-2","zomato","banglore",FALSE
"531","bbmpcommr fssaiindia
There's a rat in the glasses! This is really frustrating and disappointing experience. This ","2019-05-26 15:43:32","FALSE","0","0","-2","zomato","banglore",FALSE
"532","Zomato ZomatoIN zomatocare 
There's a rat in the beer glasses! This is really frustrating and disappointing expe ","2019-05-26 15:39:32","FALSE","1","0","-2","zomato","banglore",FALSE
"533","DivsiGupta TheBirdsongCafe Zomato That sucks...","2019-05-26 15:28:43","FALSE","0","0","-1","zomato","banglore",FALSE
"534","So after an hour of hd_sk wasting time on Zomato asking me if I'd like burger, pasta, biriyani from places all ove ","2019-05-26 15:21:23","FALSE","0","0","0","zomato","banglore",FALSE
"535","ZomatoIN Hi.. I placed order 1147891624. I got half items. Is this service we get ? When we ask, all we get is ou ","2019-05-26 15:15:40","FALSE","0","0","0","zomato","banglore",FALSE
"536","ZomatoIN Pretty terrible service when I get no response for over 17 minutes. The restaurant isn't willing to deliv ","2019-05-26 15:04:59","FALSE","0","0","0","zomato","banglore",FALSE
"537","ZomatoIN Zomato ordered whole mcchicken meal amd got this? No one replying on chat. ","2019-05-26 14:45:51","FALSE","0","0","-1","zomato","banglore",FALSE
"538","skmadras Sure !see service sector provides lots of youth ,jobs Swiggy Zomato Byju Paytm etc ! We will work hard on job creation","2019-05-26 14:33:35","FALSE","0","0","0","zomato","banglore",FALSE
"539","vikatan Few days later,  I met the same zomatocare Zomato anna on the road, he asked me about my injured my hand ","2019-05-26 14:29:33","FALSE","0","1","0","zomato","banglore",FALSE
"540","vikatan Once I met with an accident on highway.  The first person who came to lift me up on the middle of the road ","2019-05-26 14:27:49","FALSE","0","0","0","zomato","banglore",FALSE
"541","Wow! Zomato s delivery only kitchens. Was amazed to see the breadth. ","2019-05-26 14:10:00","FALSE","2","9","2","zomato","banglore",FALSE
"542","zomatocare ZomatoIN Zomato deepigoyal Why my account is disabled for no reason is complaining about restaurants ","2019-05-26 14:03:06","FALSE","0","0","-3","zomato","banglore",FALSE
"543","DivsiGupta TheBirdsongCafe Zomato That's bad... Have had this issue in Jalsa restaurant with Zomato Gold. Reason ","2019-05-26 14:02:04","FALSE","0","0","-1","zomato","banglore",FALSE
"544","TheSNFactor In the same breath think of a grandfather struggling to adjust with NextGen Zomato kids. Like it or not can't express.","2019-05-26 13:53:39","FALSE","0","0","0","zomato","banglore",FALSE
"545","RT durgeshpirtani: Zomato zomatocare first of all the food delivered by the restaurant was incomplete.. n on top of that the thali had s","2019-05-26 13:31:00","TRUE","4","0","0","zomato","banglore",FALSE
"546","RT durgeshpirtani: Zomato zomatocare first of all the food delivered by the restaurant was incomplete.. n on top of that the thali had s","2019-05-26 12:53:04","TRUE","4","0","0","zomato","banglore",TRUE
"547","Zomato ZomatoIN zomatocare you cheated me . Your Service is very bad. ","2019-05-26 12:33:15","FALSE","0","0","-2","zomato","banglore",FALSE
"548","zomatocare Zomato you guys are better than these money mongers swiggy anyday. swiggy_in WeAreSwiggy, Please tel ","2019-05-26 12:08:01","FALSE","0","0","1","zomato","banglore",FALSE
"549","RT durgeshpirtani: Zomato zomatocare first of all the food delivered by the restaurant was incomplete.. n on top of that the thali had s","2019-05-26 11:55:58","TRUE","4","0","0","zomato","banglore",TRUE
"550","ZomatoIN hey Zomato.. worst customer service. Guys stop using this bloody service","2019-05-26 11:33:49","FALSE","0","0","-2","zomato","banglore",FALSE
"551","Zomato zomatocare first of all the food delivered by the restaurant was incomplete.. n on top of that the thali h ","2019-05-26 10:51:55","FALSE","4","1","0","zomato","banglore",FALSE
"552","zomatocare Zomato ZomatoIN Order from Faruuzi Multi - Cuisine.
Placed on 9th Dec at 01:11 PM.
1122152707

Order ","2019-05-26 10:43:28","FALSE","0","0","0","zomato","banglore",FALSE
"553","Zomato zomatocare ZomatoIN 
What are you thinking about customer giving them peny will satisfy when they have is ","2019-05-26 10:33:12","FALSE","0","0","1","zomato","banglore",FALSE
"554","RT AsmitaMadhu: I reviewed The Square - Novotel Chennai OMR and rated it 3/5 on ZomatoIN LoveFood ","2019-05-26 10:08:28","TRUE","1","0","0","zomato","banglore",FALSE
"555","swiggy_in :Zomato : Dear Swiggy, I request not to send spoons and tissue while you deliver. I suggest to check wi ","2019-05-26 09:49:05","FALSE","0","0","0","zomato","banglore",FALSE
"556","Zomato : Dear Zomato, I request not to send spoons and tissue while you deliver. I suggest to check with the custo ","2019-05-26 09:46:45","FALSE","0","0","0","zomato","banglore",FALSE
"557","zomatocare Zomato My order number is- 1465876532
My contact number is- 9789079693 and 6381308925
Email id :- viwi1911gmail.com","2019-05-26 09:28:55","FALSE","0","0","0","zomato","banglore",FALSE
"558","zomatocare Zomato Yeah, just like last time, you guys never contacted. And moreover Zomato has the worst customer ","2019-05-26 09:14:11","FALSE","0","0","-1","zomato","banglore",FALSE
"559","zomatocare Zomato what is the point of taking feedbacks if there is no result of it, this is the second time this ","2019-05-26 08:59:45","FALSE","0","0","-1","zomato","banglore",FALSE
"560","zomatocare Zomato worst customer care service just keep taking feedbacks and no action is taken at all.never take ","2019-05-26 08:59:05","FALSE","0","0","-2","zomato","banglore",FALSE
"561","Zomato worst customer care service just keep taking feedbacks and no action is taken at all.never taken, it's extr ","2019-05-26 08:56:04","FALSE","0","0","-2","zomato","banglore",FALSE
"562","Zomato worst customer care service, Zomato sucks,hating it.","2019-05-26 08:47:14","FALSE","0","0","-1","zomato","banglore",FALSE
"563","Zomato what is the point of taking feedbacks if there is no result of it, this is the second time this is happenin ","2019-05-26 08:46:31","FALSE","0","0","-1","zomato","banglore",FALSE
"564","deliver. Worst service by Zomato and no customer centric attitude. Waste of time using this app! If you continue do ","2019-05-26 08:37:35","FALSE","0","2","-3","zomato","banglore",FALSE
"565","Zomato zomatocare ZomatoIN 
Ordered food in Zomato app only to find out there's no delivery person available to ","2019-05-26 08:37:34","FALSE","0","1","0","zomato","banglore",FALSE
"566","I reviewed The Square - Novotel Chennai OMR and rated it 3/5 on ZomatoIN LoveFood ","2019-05-26 08:34:58","FALSE","1","2","0","zomato","banglore",FALSE
"567","After waiting for 1 hour, zomato deliver wrong order, no response from McDonalds zomatocare ZomatoIN zomato or ","2019-05-26 08:27:36","FALSE","0","0","-2","zomato","banglore",FALSE
"568","Zomato ZomatoIN zomatocare Doesn't look like a glitch. The driver sure is moving. What's your explanation ","2019-05-26 08:13:19","FALSE","0","0","0","zomato","banglore",FALSE
"569","Hey Zomato ZomatoIN zomatocare  is this a system glitch or are you guys just lying? ","2019-05-26 08:06:46","FALSE","0","0","-2","zomato","banglore",FALSE
"570","ZomatoIN  Zomato hope this is faster than the customer support , i am still waiting to hear from them. ","2019-05-26 08:01:36","FALSE","0","0","2","zomato","banglore",FALSE
"571","ZomatoIN zomatocare Whats wrong with your App? sometimes restaurants are invisible, and now app says its not del ","2019-05-26 07:57:14","FALSE","0","0","-2","zomato","banglore",FALSE
"572","Zomato i have been delivered stale food, i have paid something means i expect something in return. And from that l ","2019-05-26 07:45:05","FALSE","1","0","-1","zomato","banglore",FALSE
"573","ZomatoIN never ever relying on zomato for food delivery specially when guests are home ! Really bad customes suppo ","2019-05-26 07:28:48","FALSE","0","0","-2","zomato","banglore",FALSE
"574","Zomato 50% Flat Discount Free Gifts launching offer , All Are Welcome ","2019-05-26 07:02:09","FALSE","0","0","2","zomato","banglore",FALSE
"575","Zomato Why don't you ask or intimate before renewing the gold account. I have left Bangalore where zomato not avai ","2019-05-26 06:41:24","FALSE","0","0","2","zomato","banglore",FALSE
"576","zomatocare Zomato ZomatoIN order id 1561615905 . Refund payment immediately. Food was not delivered to me, waite ","2019-05-26 05:26:11","FALSE","0","0","1","zomato","banglore",FALSE
"577","Zomato ZomatoIN zomatocare order id 1561615905 . Refund payment immediately.. and tell me how to cancel my gold ","2019-05-26 05:24:14","FALSE","0","0","2","zomato","banglore",FALSE
"578","Zomato ZomatoIN zomatocare order id 1561615905 . Refund payment immediately.. and tell me to cancel my gold membership.","2019-05-26 05:22:59","FALSE","0","0","2","zomato","banglore",FALSE
"579","Zomato ZomatoIN zomatocare For my refund request I need to waste -2-3 hours every time I complain. zomatocare","2019-05-26 05:18:13","FALSE","0","0","-1","zomato","banglore",FALSE
"580","Zomato ZomatoIN zomatocare how idiotic approach... no customer care call support .. I feel like chatting to machines. Pathetic service.","2019-05-26 05:16:19","FALSE","0","0","-1","zomato","banglore",FALSE
"581","zomatocare Zomato ZomatoIN next time i not ordering Anything some day back I order some food from Zometo from St ","2019-05-26 03:12:46","FALSE","0","0","0","zomato","banglore",FALSE
"582","Zomato ZomatoIN zomatocare  you are least bothered to assist also. That's the reason you have less valuable cust ","2019-05-26 02:40:14","FALSE","0","0","0","zomato","banglore",FALSE
"583","This Zomato delivery guy is called Roll Kaku and he feeds hungry children with cancelled orders | Trending &amp; Vira ","2019-05-25 22:29:27","FALSE","0","1","-1","zomato","banglore",FALSE
"584","Zomato i have kept the shale like that only kindly please pick it up from my place i dnt need this any more and i i ","2019-05-25 20:28:32","FALSE","0","0","2","zomato","banglore",FALSE
"585","Really a great work supporting a student who is pursuing his Degree as well as taking care of his family a great su ","2019-05-25 20:18:40","FALSE","0","1","5","zomato","banglore",FALSE
"586","Zomato See how you resolved my concern. What a Service ","2019-05-25 20:02:47","FALSE","0","0","-1","zomato","banglore",FALSE
"587","zomatocare Zomato ZomatoIN  Before you ask, find my order I'd 1553085019","2019-05-25 19:43:43","FALSE","0","0","0","zomato","banglore",FALSE
"588","ZomatoIN zomatocare i have ordered 2 foods from zomato today and borh are running late 1st one by 20 mins and the ","2019-05-25 19:42:18","FALSE","0","0","0","zomato","banglore",FALSE
"589","This is how the food was delivered to me today, half sambar and chutney was spilled over. And still the delivery gu ","2019-05-25 19:42:11","FALSE","0","0","0","zomato","banglore",FALSE
"590","mehulamin22 zomatocare swiggy_in system is much better. Atleast they allow you to cancel in case you have placed ","2019-05-25 19:39:56","FALSE","0","0","1","zomato","banglore",FALSE
"591","zomatocare After tagging they called and cancelled the order.  Fraud zomato 
That too after 1.5 hrs. This is what ","2019-05-25 19:25:51","FALSE","0","0","-2","zomato","banglore",FALSE
"592","zomatocare deepigoyal mohitcharu
gauravg1181
this is your brand delivering to customer?? I am waiting since 1.5 ","2019-05-25 19:19:40","FALSE","0","0","0","zomato","banglore",FALSE
"593","Help_at_Faasos 1594780202 on zomato","2019-05-25 18:59:54","FALSE","0","0","0","zomato","banglore",FALSE
"594","Zomato zomatocare what a worst service. Delivered uncooked food. But not accepting calls also not replying to chats","2019-05-25 18:54:17","FALSE","1","0","-1","zomato","banglore",FALSE
"595","Here's my review of Jonah's Bistro, Besant Nagar on Zomato! 
","2019-05-25 18:53:25","FALSE","0","0","0","zomato","banglore",FALSE
"596","Today I countered two incidents from India's top food delivery startups: Swiggy and Zomato. Whole both have had the ","2019-05-25 18:45:04","FALSE","0","0","1","zomato","banglore",FALSE
"597",". Zomato zomatocare faasos 
Where is the order. Supposed to reach by 11:50PM and it is 12:08PM.
Restaurant doesn ","2019-05-25 18:40:16","FALSE","0","0","0","zomato","banglore",FALSE
"598","Hi Bangalorians
Please do not abuse or give bad ratings to Zomato /swiggy_in delvry guys, most of the roads r bl ","2019-05-25 18:38:29","FALSE","1","2","-2","zomato","banglore",FALSE
"599","Help_at_Faasos Ive ordered my food thru zomato, my order number 1580317077","2019-05-25 18:07:37","FALSE","0","1","0","zomato","banglore",FALSE
"600","Zomato ZomatoIN worst service ever","2019-05-25 18:06:10","FALSE","0","1","-1","zomato","banglore",FALSE
"601","nefertitillated ZomatoIN What's Zomato's drum?!! Thug and degrade customer. You got that right! Read it slowly... ","2019-05-25 18:00:59","FALSE","0","0","-2","zomato","banglore",FALSE
"602","RT rvsntweets: I can relate to that. I am also had several issues with swiggy_in SwiggyCares. I switched to Zomato which seems to be bet","2019-05-25 17:31:01","TRUE","1","0","-1","zomato","banglore",FALSE
"603","I can relate to that. I am also had several issues with swiggy_in SwiggyCares. I switched to Zomato which seems t ","2019-05-25 17:30:48","FALSE","1","1","-1","zomato","banglore",FALSE
"604","Zomato deepigoyal this is the level of service you guys provide! Order was delayed by around 20 mins, and your de ","2019-05-25 17:23:58","FALSE","0","0","-1","zomato","banglore",FALSE
"605","ZomatoIN Every heard a support tell customer ""Go to hell""?.. Wait until a Zomato customer support calls you up. Y ","2019-05-25 17:21:02","FALSE","0","1","1","zomato","banglore",FALSE
"606","SumitkadeI AasthaBKhandpur SwiggyCares Zomato swiggy_in What's fraud here ?!  Prices are fixed by the restaur ","2019-05-25 17:18:38","FALSE","0","0","-1","zomato","banglore",FALSE
"607","DunzoIt this is what i received as my pizza today.. well done!! Your services have stooped to lowest of the levels ","2019-05-25 17:00:57","FALSE","0","0","1","zomato","banglore",FALSE
"608","zomatocare Zomato deepigoyal  well done and thanks providing poor quality food and after that accepting that the ","2019-05-25 16:57:53","FALSE","0","0","0","zomato","banglore",FALSE
"609","zomatocare youth_  never order anything with zomato.Alwas prefer swiggy_in","2019-05-25 16:54:39","FALSE","0","0","0","zomato","banglore",FALSE
"610","Zomato your support is the worst.  The McDonalds delivery guy delivered someone else's order and instead of refun ","2019-05-25 16:16:46","FALSE","0","0","0","zomato","banglore",FALSE
"611","ZomatoIN Zomato zomatocare Why there are promotional smss being bombarded? 3 messages in less than 20 mins.","2019-05-25 16:15:39","FALSE","0","0","0","zomato","banglore",FALSE
"612","zomatocare Zomato ZomatoIN ZomatoNZ ZomatoLB ZomatoUAE ZomatoAUS I don't need your apology I need the food a ","2019-05-25 16:09:29","FALSE","0","0","0","zomato","banglore",FALSE
"613","zomatocare Zomato ZomatoIN ZomatoLB ZomatoAUS ZomatoNZ I have serious issues with your delivery process.. Cut ","2019-05-25 15:35:15","FALSE","0","0","-1","zomato","banglore",FALSE
"614","Trust me, never order from Zomato even if they are giving 100% off. They can't deliver what you ordered and even no ","2019-05-25 15:29:50","FALSE","0","2","-1","zomato","banglore",FALSE
"615","Dear Zomato , who the hell do you think you are? I get to decide whether I want it or not! Not you. It is not rene ","2019-05-25 14:03:43","FALSE","0","0","-1","zomato","banglore",FALSE
"616","I reviewed HUDBA and rated it 4/5 on ZomatoIN LoveFood ","2019-05-25 13:51:12","FALSE","0","0","0","zomato","banglore",FALSE
"617","An intrusive Zomato ad when I am trying to browse ","2019-05-25 13:42:20","FALSE","0","1","-1","zomato","banglore",FALSE
"618","DunzoIt DunzoIt just placed an order where only half of it was delivered... Your support desk hasn't responded in ","2019-05-25 13:31:58","FALSE","0","0","1","zomato","banglore",FALSE
"619","expo2020dubai DunzoIt just placed an order where only half of it was delivered... Your support desk hasn't respon ","2019-05-25 13:31:45","FALSE","0","0","1","zomato","banglore",FALSE
"620","DunzoIt DunzoIt just placed an order where only half of it was delivered... Your support desk hasn't responded in ","2019-05-25 13:31:38","FALSE","0","0","1","zomato","banglore",TRUE
"621","DunzoIt just placed an order where only half of it was delivered... Your support desk hasn't responded in the past ","2019-05-25 13:30:16","FALSE","0","0","1","zomato","banglore",FALSE
"622","10 minutes from my place And I receive the food in 55 minutes.. I got the pasta in white cement (sauce) packed by u ","2019-05-25 13:07:18","FALSE","0","0","0","zomato","banglore",FALSE
"623","Zomato ZomatoIN Are you joking? Not delivered until 55 minutes and on cancellation request I am said I will be ch ","2019-05-25 12:56:21","FALSE","0","0","0","zomato","banglore",FALSE
"624","RT NowEntrepreneur: How much time do you take to decide before you place an order for food on Zomato/Swiggy and others.","2019-05-25 12:20:48","TRUE","7","0","0","zomato","banglore",FALSE
"625","On 17th May I ordered food from a restaurant however I missed to pick the call. When I called him after a min. He s ","2019-05-25 11:29:45","FALSE","0","1","-1","zomato","banglore",FALSE
"626","Zomato deepigoyal My friend ordered veg noodles and he got chicken noodles although he is pure vegetarian. Also z ","2019-05-25 11:07:51","FALSE","0","0","1","zomato","banglore",FALSE
"627","zomatocare ZomatoIN Zomato No response yet!","2019-05-25 10:03:59","FALSE","0","0","-1","zomato","banglore",FALSE
"628","Marwaari Every 1 min you see software engineer
Every 5 min you see ola/uber
Every 10 min you see Zomato delivery guy","2019-05-25 09:43:27","FALSE","0","2","0","zomato","banglore",FALSE
"629","ZomatoIN zomatocare Zomato Ordered a combo item out of which only curry got delivered. On escalating this with C ","2019-05-25 09:28:52","FALSE","0","0","0","zomato","banglore",FALSE
"630","Zomato
MojoPizzas
Scam 2 nearest outlet having 2 different price and discount for same pizza, 30% and 20% respec ","2019-05-25 09:00:47","FALSE","1","1","0","zomato","banglore",FALSE
"631","Zomato zomatocare ZomatoIN is anyone going to respond?","2019-05-25 08:51:57","FALSE","0","0","0","zomato","banglore",FALSE
"632","ZomatoIN customer service is the new BSNL. 
I dropped a message regarding my order but Zomato customer executive i ","2019-05-25 08:09:17","FALSE","0","0","0","zomato","banglore",FALSE
"633","swiggy_in Apart from my earlier escalation, this resturant charges almost double its price in swiggy alone when co ","2019-05-25 08:00:54","FALSE","0","0","0","zomato","banglore",FALSE
"634","Yaavano_Obba Not there.

Go to zomato gold --&gt; scroll down you will see apply promocode--&gt; apply there.","2019-05-25 07:34:06","FALSE","0","0","1","zomato","banglore",FALSE
"635","Have a look at this review of D View Cafe, JP Nagar on Zomato  ","2019-05-25 07:25:53","FALSE","0","0","0","zomato","banglore",FALSE
"636","aditya_s36 ZomatoIN narendramodi Oops! Maybe Zomato didn't expect this ModiSweep and have exhausted their allocated Zomato Credits ","2019-05-25 07:20:40","FALSE","0","1","-1","zomato","banglore",FALSE
"637","[Loot Deal] Zomato Gold Membership Worth Rs. 999 For Free Use Code : TRYGOLD Valid For All.","2019-05-25 07:18:52","FALSE","0","2","2","zomato","banglore",FALSE
"638","ZomatoIN Hey there ......
I have purchased Zomato gold membership ,im in Tamilnadu so i cant use my zmto gold offe ","2019-05-25 07:13:17","FALSE","0","0","2","zomato","banglore",FALSE
"639","deepigoyal zomatocare Hey there ......
I have purchased Zomato gold membership ,im in Tamilnadu so i cant use my ","2019-05-25 07:12:38","FALSE","0","0","1","zomato","banglore",FALSE
"640","June12born narendramodi Zomato Credit Will expire within 7 days, use before expiry ","2019-05-25 07:12:29","FALSE","0","0","-1","zomato","banglore",FALSE
"641","sai_idiot43 BiggDeals4U Bro go to the bottom of zomato gold and enter code in membership extension code  ","2019-05-25 07:01:00","FALSE","0","0","1","zomato","banglore",FALSE
"642","MeRajeev3 anoop59884552 Adi actually 1 year dhi kaadu
1 time use Ki code 

Go to Gold membership purchase page, s ","2019-05-25 07:00:58","FALSE","0","1","1","zomato","banglore",FALSE
"643","zomatocare your app support sucks. Nobody cares to reply or respond to the issue. You guys should have a dedicated ","2019-05-25 06:59:17","FALSE","0","0","0","zomato","banglore",FALSE
"644","RT ManthanSheth: Happened this with one of my cousin sisters.
No responses received from zomato yet. A fit case of mental harrasment by z","2019-05-25 06:43:10","TRUE","3","0","0","zomato","banglore",FALSE
"645","Techglares But you can use Zomato gold only once in restaurant","2019-05-25 06:37:38","FALSE","0","0","1","zomato","banglore",FALSE
"646","Zomato ZomatoIN I ordered stuff from Zomatoeasy (refer to the item in pic). When arrived I saw only 1 Parantha. S ","2019-05-25 05:11:07","FALSE","0","0","0","zomato","banglore",FALSE
"647","Today morning ordered food on Zomato . Food delivered without a single call for asking address . Superb ! ZomatoIN","2019-05-25 03:41:39","FALSE","0","0","1","zomato","banglore",FALSE
"648","Zomato ZomatoIN zomatocare UfterYou orderee food at 8:07 and delivey time is 25 to 30 min. Its been 1 hour no o ","2019-05-25 03:27:14","FALSE","0","1","-1","zomato","banglore",FALSE
"649","swiggy_in Zomato  
Customers,
Delivery partners,
Restaurants...
Who comes first in your preference?","2019-05-25 02:18:02","FALSE","0","0","0","zomato","banglore",FALSE
"650","zomatocare Zomato I am hungry, can you make it fast","2019-05-24 17:32:43","FALSE","0","0","1","zomato","banglore",FALSE
